OBJECTID,shortest_dist
70504,625.82
70505,562.31
70507,727.74
70508,625.42
70509,436.41
70510,702.43
70511,604.58
70512,756.67
70513,217.79
70514,528.2
70517,750.42
70518,723.94
70519,698.47
70521,514.4
70522,808.31
70523,335.38
70524,685.25
70525,348.55
70526,487.91
70527,637.18
70528,715.79
70530,796.39
70531,759.92
70532,731.73
70533,559.34
70534,176.54
70535,893.59
70536,337.08
70537,405.0
70538,577.67
70539,510.64
70540,638.5
70541,715.3
70542,901.87
70543,259.46
70544,192.94
70547,533.69
70548,623.59
70549,364.52
70550,634.17
70551,669.53
70552,671.42
70553,916.15
70554,654.63
70555,419.98
70556,230.12
70557,571.44
70558,327.78
70559,978.64
70560,817.33
70561,915.87
70563,533.71
70564,242.71
70565,699.62
70566,942.89
70569,515.73
70570,263.04
70571,665.84
70572,663.89
70573,915.52
70574,893.37
70575,175.35
70576,463.37
70577,724.87
70579,855.46
70580,283.3
70581,208.05
70582,833.18
70583,701.91
70584,366.68
70585,848.77
70586,690.77
70587,600.18
70588,1012.44
70589,340.97
70590,143.6
70591,937.13
70592,944.68
70593,612.74
70594,529.86
70595,761.71
70596,870.72
70597,897.74
70598,929.18
70599,489.57
70600,727.64
70601,494.21
70602,832.93
70603,644.22
70604,804.5
70605,835.79
70606,526.06
70607,666.02
70608,694.67
70609,739.76
70610,702.38
70611,266.74
70612,800.56
70614,804.53
70615,678.97
70616,339.25
70619,707.77
70620,396.03
70621,676.09
70622,971.15
70623,203.45
70624,333.35
70625,863.89
70626,552.71
70627,727.74
70628,675.24
70629,869.01
70630,654.63
70631,549.28
70632,716.16
70633,619.89
70634,330.57
70635,926.53
70636,504.58
70637,498.91
70638,723.34
70639,825.34
70640,1169.03
70641,539.26
70642,627.94
70643,1171.93
70644,268.99
70645,420.55
70646,838.77
70647,249.56
70648,778.5
70649,540.39
70650,535.58
70651,706.56
70652,692.03
70653,788.05
70654,666.7
70655,764.35
70656,465.57
70657,797.36
70658,739.04
70659,605.9
70662,698.96
70663,609.47
70664,332.4
70665,959.21
70667,656.74
70669,434.27
70670,288.07
70671,592.86
70672,640.6
70673,569.57
70674,655.33
70675,655.64
70676,433.71
70677,633.82
70678,742.71
70679,952.01
70680,661.11
70682,723.47
70683,1115.05
70684,855.0
70685,517.73
70687,891.17
70688,712.46
70689,760.35
70691,212.89
70692,735.76
70693,687.54
70694,555.67
70695,692.34
70696,662.64
70697,311.31
70698,508.56
70699,706.24
70700,639.94
70701,786.57
70702,648.69
70703,900.3
70704,774.13
70705,563.71
70706,647.8
70707,577.81
70708,531.42
70709,796.08
70710,731.15
70711,775.85
70712,729.31
70713,647.25
70714,713.06
70715,388.26
70716,744.41
70717,512.32
70718,668.26
70720,914.29
70721,185.6
70722,848.28
70723,1072.0
70724,693.77
70726,381.73
70727,1209.6
70728,741.94
70729,697.66
70730,296.42
70731,282.33
70732,1174.25
70733,560.88
70734,1088.28
70735,635.68
70737,827.07
70738,377.93
70739,668.83
70740,727.27
70741,700.33
70742,846.84
70743,564.86
70744,409.98
70745,543.19
70746,859.3
70747,855.47
70748,735.63
70749,622.08
70750,506.62
70752,122.29
70753,884.04
70754,530.48
70755,514.85
70756,822.46
70757,591.77
70758,602.04
70759,641.19
70760,697.23
70761,55.63
70762,721.28
70763,1174.7
70764,969.7
70765,622.04
70766,682.57
70767,897.66
70768,686.24
70769,672.91
70770,564.19
70771,519.51
70772,939.21
70773,754.45
70774,452.02
70775,949.71
70776,488.35
70777,543.57
70778,294.9
70779,555.8
70780,718.61
70781,803.7
70783,565.21
70784,579.49
70785,456.92
70786,735.54
70787,723.81
70788,682.85
70789,379.66
70791,808.87
70792,827.43
70793,628.74
70794,798.76
70795,972.43
70796,845.82
70797,554.71
70798,907.53
70799,844.77
70800,734.93
70802,610.79
70803,1224.24
70804,662.34
70805,650.12
70806,765.57
70807,547.05
70808,699.61
70809,797.25
70810,927.7
70812,673.63
70813,282.43
70814,753.82
70815,260.09
70816,869.88
70817,406.43
70818,649.62
70819,516.86
70820,841.42
70821,616.76
70822,788.68
70823,662.57
70824,854.39
70826,578.56
70827,422.74
70828,116.27
70829,326.88
70830,873.33
70831,741.21
70832,702.86
70833,615.37
70834,780.89
70835,272.15
70836,719.19
70837,518.58
70838,267.13
70839,734.4
70840,420.27
70841,228.3
70842,610.06
70843,894.21
70844,873.34
70845,585.62
70846,226.54
70847,504.7
70848,611.65
70849,631.19
70850,376.67
70851,519.15
70853,631.79
70854,256.08
70855,671.99
70856,102.84
70857,506.37
70858,639.47
70859,509.19
70860,610.36
70861,518.96
70862,577.76
70863,480.23
70864,648.43
70865,622.61
70866,375.25
70867,661.14
70868,729.21
70869,559.43
70870,720.68
70871,266.54
70872,716.37
70873,894.85
70874,169.39
70875,682.56
70876,615.82
70877,771.97
70878,627.63
70879,396.43
70880,736.86
70881,504.43
70882,636.57
70883,608.65
70884,652.99
70885,691.49
70886,424.14
70887,708.4
70888,798.82
70889,828.48
70890,769.55
70891,604.62
70892,600.2
70893,935.12
70894,866.64
70895,571.93
70896,814.8
70897,729.42
70898,348.49
70899,184.96
70900,589.9
70901,446.02
70902,612.53
70904,438.74
70906,333.91
70907,584.47
70908,935.32
70909,583.41
70910,914.59
70911,856.35
70913,542.91
70914,522.03
70915,664.73
70918,684.98
70919,511.8
70920,447.18
70921,834.09
70922,553.92
70923,439.01
70924,625.61
70925,750.05
70926,399.45
70927,979.66
70928,459.75
70929,655.44
70930,616.88
70931,1183.72
70932,604.81
70933,816.59
70934,712.13
70935,603.12
70936,877.37
70937,953.3
70938,807.07
70939,570.62
70940,651.43
70941,526.5
70942,645.3
70943,650.34
70944,168.78
70946,602.34
70947,524.4
70948,442.47
70949,762.77
70950,700.52
70951,622.8
70952,517.1
70953,719.52
70954,883.53
70955,892.37
70956,622.16
70957,1170.86
70958,705.13
70959,628.6
70960,937.26
70961,522.94
70964,763.63
70965,626.42
70966,820.08
70967,730.55
70968,852.53
70969,849.93
70970,552.44
70971,811.5
70972,891.23
70973,448.61
70974,699.35
70975,595.27
70977,636.49
70978,504.79
70979,848.62
70980,726.08
70981,534.57
70983,427.7
70984,947.23
70985,630.85
70986,742.78
70987,478.95
70988,504.88
70989,886.23
70990,772.7
70991,876.32
70992,720.39
70993,719.49
70994,470.43
70995,595.73
70996,882.02
70997,482.85
70998,539.97
70999,796.46
71000,269.49
71001,939.84
71002,845.26
71003,936.98
71004,716.28
71005,392.99
71006,970.75
71007,630.64
71009,610.04
71010,846.74
71011,165.42
71012,618.3
71013,547.36
71014,770.94
71015,585.74
71016,788.66
71017,939.77
71018,524.95
71019,524.82
71020,662.58
71021,622.24
71022,577.86
71026,481.91
71027,603.73
71028,180.07
71029,770.07
71030,629.22
71031,944.83
71033,987.76
71034,826.86
71035,950.22
71037,694.07
71038,685.66
71039,551.39
71041,606.34
71042,589.54
71043,736.52
71044,980.42
71045,850.38
71046,898.45
71048,445.65
71049,850.34
71050,441.16
71051,552.69
71052,648.85
71053,759.65
71054,883.65
71055,578.57
71057,844.35
71058,435.26
71059,744.23
71061,208.35
71062,856.15
71063,585.94
71064,894.75
71065,676.51
71066,813.22
71067,815.91
71068,961.8
71069,962.06
71071,607.77
71072,744.97
71073,893.97
71075,546.98
71076,634.07
71077,1189.39
71078,628.1
71079,879.66
71081,944.62
71082,521.83
71083,621.54
71085,763.73
71086,831.37
71087,764.3
71088,414.1
71089,316.19
71090,693.92
71091,832.92
71092,558.9
71093,692.48
71094,845.46
71095,837.71
71097,634.93
71098,976.04
71099,805.48
71100,605.92
71101,609.19
71103,878.45
71104,1172.03
71105,917.32
71106,627.28
71107,631.16
71108,524.41
71110,799.89
71111,203.05
71112,630.14
71113,715.03
71114,545.65
71115,584.89
71116,582.79
71117,797.03
71119,661.57
71121,744.93
71122,842.61
71123,782.11
71124,557.59
71126,876.91
71127,801.27
71128,846.55
71129,893.51
71130,914.25
71131,754.6
71132,484.17
71133,680.8
71134,630.3
71135,796.52
71136,604.98
71137,890.87
71138,487.78
71139,829.57
71141,630.22
71142,759.76
71143,474.8
71144,646.85
71145,167.33
71146,348.57
71147,646.44
71148,652.28
71149,642.75
71150,379.3
71151,836.28
71152,575.83
71154,882.31
71155,484.4
71156,677.94
71157,831.18
71158,543.87
71159,592.69
71160,803.15
71161,946.74
71162,579.06
71163,432.7
71164,477.31
71167,712.85
71168,707.34
71169,894.07
71170,883.53
71171,834.11
71172,770.45
71173,412.73
71174,256.11
71175,964.32
71176,146.72
71179,567.16
71180,661.62
71181,888.62
71182,645.49
71183,447.54
71184,854.44
71185,849.29
71186,842.78
71187,614.68
71188,609.32
71189,778.87
71190,1173.0
71192,604.96
71193,842.01
71194,601.68
71195,845.42
71196,635.08
71197,560.47
71198,465.97
71199,886.2
71200,892.94
71201,834.85
71202,399.06
71203,938.51
71204,808.05
71205,802.61
71206,542.75
71207,637.91
71208,486.96
71209,634.88
71210,972.23
71211,948.45
71212,873.98
71213,1165.83
71214,609.73
71215,581.41
71216,153.96
71217,849.96
71218,811.75
71219,632.41
71220,434.87
71221,822.01
71223,689.43
71224,456.02
71225,654.06
71226,646.12
71227,527.2
71228,815.52
71229,957.86
71230,618.92
71231,548.91
71233,410.54
71234,546.36
71236,605.86
71237,490.15
71239,601.86
71240,424.75
71241,539.7
71242,655.16
71243,730.72
71244,1169.78
71245,867.27
71247,763.03
71248,1169.77
71249,691.11
71250,426.48
71251,775.1
71252,850.48
71253,778.39
71254,630.58
71255,483.53
71257,565.0
71258,578.46
71259,1182.49
71260,708.24
71261,892.66
71262,442.63
71263,661.95
71264,660.09
71265,174.07
71266,597.48
71267,586.17
71268,664.86
71269,663.58
71270,1185.24
71271,519.28
71272,532.23
71273,488.79
71274,451.87
71276,484.47
71277,592.36
71278,831.99
71279,523.47
71280,894.21
71281,432.81
71282,579.43
71283,1185.28
71284,578.12
71285,891.5
71286,853.03
71287,781.06
71288,751.18
71289,557.01
71290,667.91
71291,645.01
71292,854.97
71293,781.72
71295,814.07
71296,684.39
71297,567.82
71298,552.43
71299,813.3
71300,1171.19
71301,836.07
71302,824.32
71303,811.56
71304,682.45
71305,560.67
71306,821.51
71307,832.55
71308,512.17
71309,940.31
71310,959.46
71311,794.4
71312,638.43
71313,632.46
71316,819.89
71317,585.39
71318,659.78
71319,557.91
71320,788.38
71321,575.59
71322,896.2
71323,898.91
71324,578.11
71325,556.01
71326,843.9
71327,535.06
71328,581.04
71329,821.48
71330,495.46
71331,951.6
71332,885.81
71335,425.38
71336,584.6
71337,586.08
71338,964.18
71339,637.44
71340,639.4
71341,634.91
71342,905.66
71343,1183.12
71344,830.24
71345,894.29
71347,662.4
71348,849.34
71350,563.49
71351,526.32
71352,599.66
71354,516.55
71355,671.91
71356,741.53
71357,899.39
71358,935.1
71359,593.79
71360,619.09
71361,572.51
71362,1165.1
71363,719.73
71366,671.4
71367,742.72
71369,573.55
71370,820.13
71371,630.54
71372,636.13
71373,637.78
71375,674.85
71377,583.4
71378,487.32
71380,639.41
71381,521.45
71382,774.12
71383,587.95
71385,848.93
71386,677.58
71387,663.13
71389,938.67
71390,585.09
71391,1177.2
71393,376.65
71395,1171.87
71396,676.19
71397,888.09
71398,948.74
71403,923.8
71404,416.93
71405,538.2
71406,433.81
71407,424.92
71408,433.66
71409,424.14
71410,419.86
71411,792.58
71412,509.55
71413,480.99
71414,534.65
71415,459.21
71416,856.55
71417,853.18
71419,881.76
71420,832.69
71422,528.92
71423,563.9
71424,581.25
71427,826.04
71428,634.96
71429,634.71
71430,576.48
71431,638.51
71432,633.12
71433,631.62
71434,643.73
71435,631.66
71436,628.17
71437,631.06
71438,627.09
71439,629.82
71440,631.05
71441,633.71
71442,639.03
71443,626.02
71444,641.91
71446,581.16
71447,587.14
71448,616.1
71450,451.0
71451,1169.2
71452,706.07
71453,601.31
71454,714.67
71455,631.56
71456,611.48
71457,581.28
71458,933.07
71459,921.59
71462,610.87
71463,962.12
71464,450.42
71465,664.01
71466,616.25
71467,433.01
71469,563.84
71470,578.56
71471,788.3
71473,800.84
71474,574.33
71475,1179.14
71476,986.58
71477,945.48
71478,522.36
71479,582.83
71480,425.72
71481,580.22
71482,704.53
71483,553.71
71484,907.01
71485,581.73
71486,573.51
71487,894.02
71488,819.03
71489,575.74
71490,516.64
71491,880.18
71492,414.92
71493,763.1
71494,707.82
71495,866.04
71496,555.85
71497,800.36
71498,526.96
71499,812.81
71500,908.66
71501,758.43
71502,460.82
71503,170.82
71504,281.02
71505,539.56
71506,615.01
71507,636.94
71508,772.51
71509,947.76
71511,918.19
71512,269.82
71513,566.12
71515,445.24
71516,536.94
71517,536.05
71518,353.6
71519,777.82
71521,55.99
71522,1018.11
71523,640.49
71524,328.59
71525,208.61
71526,817.92
71528,229.77
71529,505.1
71530,987.76
71531,758.84
71532,873.16
71533,895.18
71534,842.03
71535,126.63
71536,641.41
71537,637.81
71538,688.64
71539,396.74
71540,426.19
71543,301.73
71544,277.41
71547,229.23
71549,1028.65
71550,561.41
71551,903.79
71553,320.73
71554,541.96
71555,251.03
71556,270.0
71557,57.43
71558,243.53
71560,696.74
71561,665.61
71562,550.86
71563,217.33
71565,872.11
71566,363.39
71567,387.05
71568,468.01
71569,608.52
71570,525.49
71571,306.66
71572,195.45
71573,499.4
71574,195.79
71575,563.68
71576,843.83
71577,288.04
71578,696.46
71580,889.35
71581,899.18
71583,563.68
71584,434.14
71586,903.58
71587,571.28
71588,371.93
71589,574.33
71590,637.2
71591,475.09
71592,270.16
71594,295.67
71595,721.66
71597,893.03
71598,890.35
71599,250.17
71600,482.99
71601,627.86
71602,341.52
71603,654.09
71605,597.55
71606,927.82
71607,894.29
71608,428.9
71609,236.11
71610,460.08
71611,219.8
71612,215.95
71613,367.35
71614,586.49
71615,202.41
71616,274.76
71618,518.87
71619,977.28
71620,677.13
71621,626.8
71622,584.76
71623,196.21
71624,552.15
71625,207.05
71626,910.74
71627,470.18
71628,857.41
71629,305.74
71630,239.18
71631,565.38
71632,214.17
71633,578.78
71634,651.04
71635,50.42
71636,240.97
71637,938.27
71638,957.97
71639,628.84
71640,667.12
71641,963.1
71642,213.13
71643,494.76
71644,629.72
71645,292.56
71646,608.25
71647,532.44
71648,371.8
71649,785.73
71650,100.17
71651,881.91
71652,407.86
71653,229.55
71654,791.23
71655,547.17
71656,484.24
71657,882.78
71658,494.67
71660,470.19
71661,644.36
71662,358.39
71663,327.51
71664,599.72
71665,956.61
71666,602.08
71667,635.07
71668,966.48
71669,776.68
71671,263.33
71672,601.8
71673,397.96
71674,1067.73
71675,558.73
71676,709.68
71677,874.09
71678,850.24
71679,522.89
71680,415.24
71683,558.93
71684,892.31
71685,531.61
71686,228.65
71687,586.1
71688,797.2
71689,182.04
71691,593.06
71693,267.54
71694,956.86
71695,290.26
71698,861.05
71699,493.72
71700,745.85
71701,801.91
71702,786.67
71703,480.46
71704,470.67
71705,468.66
71706,559.08
71708,932.96
71709,660.62
71710,556.01
71711,723.87
71712,539.25
71713,227.92
71714,804.86
71715,638.17
71716,678.79
71717,763.71
71718,216.1
71719,490.6
71720,478.72
71721,849.25
71722,710.95
71723,869.36
71724,564.69
71725,221.55
71726,934.28
71728,289.92
71729,712.86
71730,835.16
71731,574.7
71732,513.46
71733,685.77
71734,882.98
71735,525.06
71737,1156.15
71738,894.82
71739,933.49
71740,968.13
71741,531.79
71742,585.65
71743,926.44
71745,771.96
71746,868.28
71747,697.82
71749,962.67
71750,299.86
71751,620.99
71752,257.62
71754,598.93
71755,657.82
71756,699.78
71757,504.5
71758,541.11
71759,719.23
71760,1161.37
71761,587.39
71762,232.16
71764,212.94
71765,73.78
71766,525.72
71768,709.89
71769,293.51
71770,709.5
71771,374.86
71772,241.45
71773,519.1
71774,544.3
71775,548.8
71776,459.02
71777,761.31
71778,82.64
71779,679.01
71780,629.34
71781,752.22
71782,782.95
71783,595.31
71784,285.94
71785,912.01
71786,699.32
71787,674.16
71788,844.24
71789,482.21
71790,943.18
71791,751.99
71792,525.54
71793,513.63
71794,864.22
71795,942.01
71796,477.82
71797,794.34
71799,896.19
71800,521.29
71801,573.59
71802,675.83
71803,312.57
71804,439.93
71806,891.03
71807,360.76
71808,232.28
71809,481.82
71810,322.71
71811,580.83
71812,935.19
71813,832.94
71814,364.35
71815,424.91
71816,422.43
71817,914.31
71818,206.28
71819,848.64
71820,1062.05
71822,575.8
71823,689.89
71824,667.4
71826,526.31
71827,891.23
71828,706.94
71829,613.45
71830,823.09
71832,683.19
71835,425.71
71837,637.12
71838,534.72
71839,131.35
71841,61.14
71842,1011.98
71843,234.47
71844,396.66
71845,978.35
71846,791.1
71847,965.3
71848,517.64
71849,216.29
71851,889.38
71852,737.38
71853,262.47
71854,706.72
71855,799.67
71856,951.21
71857,314.38
71858,812.64
71860,703.38
71861,437.16
71862,741.89
71864,626.84
71866,526.11
71868,586.98
71869,225.83
71870,846.55
71871,545.31
71872,234.89
71873,111.37
71874,354.87
71875,482.49
71876,686.79
71877,245.63
71878,836.07
71879,244.82
71882,934.72
71883,200.29
71884,700.33
71886,596.95
71887,873.99
71888,510.16
71889,1171.87
71890,705.15
71891,512.61
71892,276.43
71893,596.19
71895,726.07
71897,892.68
71898,653.66
71899,1166.13
71900,291.67
71901,936.5
71902,110.93
71903,1161.97
71904,555.96
71905,81.91
71906,1177.09
71907,503.5
71908,1023.6
71909,595.56
71910,248.18
71912,221.17
71913,100.05
71914,282.11
71915,573.18
71916,725.73
71917,597.36
71918,972.3
71919,663.37
71921,933.78
71924,746.52
71925,261.69
71927,757.77
71928,572.22
71929,572.94
71930,795.72
71931,589.56
71932,524.65
71933,645.57
71934,503.72
71935,631.77
71936,103.96
71937,469.29
71938,707.84
71939,1075.17
71940,240.92
71942,889.38
71944,721.75
71945,825.09
71946,919.71
71947,908.77
71948,662.1
71949,943.8
71950,572.71
71951,708.72
71952,219.98
71953,950.39
71954,604.04
71956,263.98
71957,590.99
71958,637.57
71959,558.91
71960,712.08
71961,407.09
71962,527.88
71963,635.66
71964,631.31
71965,761.32
71966,873.08
71967,441.63
71968,503.41
71969,914.63
71970,523.67
71971,944.01
71972,645.74
71973,235.3
71974,293.1
71975,797.61
71977,443.89
71978,219.43
71979,374.94
71980,722.24
71981,556.08
71982,238.25
71983,555.88
71985,755.65
71987,587.76
71989,970.67
71990,242.21
71991,713.97
71992,923.83
71993,629.57
71995,592.26
71996,917.5
71998,216.77
71999,681.75
72000,1149.97
72001,581.95
72002,246.4
72003,1046.36
72004,683.98
72005,725.46
72007,519.18
72008,701.15
72009,757.58
72010,691.92
72011,568.68
72012,287.12
72013,885.67
72015,644.55
72016,284.84
72017,273.15
72019,654.83
72020,942.18
72021,891.21
72022,710.41
72023,600.19
72024,587.93
72025,834.83
72026,482.99
72027,757.56
72028,283.65
72029,797.76
72030,676.44
72031,726.71
72032,202.77
72033,444.75
72035,547.83
72036,439.39
72037,755.65
72038,558.01
72039,872.06
72040,577.43
72041,566.78
72042,483.18
72043,247.52
72044,894.52
72045,788.13
72046,680.47
72047,621.22
72048,573.45
72049,314.48
72050,429.02
72051,961.28
72052,852.76
72053,571.54
72054,438.34
72055,837.42
72056,446.16
72057,950.32
72058,782.06
72059,590.87
72060,649.15
72061,959.32
72062,948.76
72063,243.4
72064,902.8
72066,519.29
72067,200.65
72068,650.01
72069,233.0
72070,940.96
72071,1028.78
72072,561.97
72073,314.03
72074,597.45
72075,648.31
72076,215.03
72077,608.25
72078,259.36
72079,432.28
72080,553.64
72081,728.84
72082,581.74
72083,269.92
72084,704.15
72085,851.32
72086,608.56
72087,664.13
72088,663.7
72089,602.1
72090,409.22
72091,551.39
72092,253.41
72094,661.44
72095,506.91
72096,484.47
72097,686.22
72098,613.74
72099,585.22
72100,764.64
72102,517.54
72103,723.09
72104,144.0
72105,376.89
72106,523.46
72107,230.44
72108,583.84
72109,609.72
72110,855.49
72111,606.29
72113,963.4
72114,573.61
72115,696.26
72116,165.22
72119,1160.32
72120,918.91
72121,986.23
72122,999.81
72123,659.82
72124,669.34
72125,513.93
72126,355.26
72129,586.47
72130,576.66
72131,568.49
72132,576.89
72133,684.25
72134,830.9
72135,530.98
72136,636.73
72137,454.19
72138,209.38
72139,526.7
72140,441.48
72141,385.34
72145,614.0
72147,456.23
72148,430.6
72150,214.07
72151,240.28
72152,442.37
72153,938.96
72154,501.92
72155,381.58
72156,571.63
72157,268.2
72158,427.31
72159,775.86
72161,680.22
72162,712.18
72163,653.2
72164,765.59
72165,576.09
72166,961.56
72167,466.59
72168,539.54
72169,930.47
72170,513.25
72171,665.14
72172,948.69
72173,367.45
72174,554.32
72175,935.02
72176,518.22
72178,819.53
72179,622.52
72180,645.53
72183,694.67
72184,444.7
72185,870.27
72186,664.79
72187,336.56
72189,841.04
72190,674.12
72191,933.41
72193,744.33
72195,247.44
72196,142.9
72197,871.33
72198,873.06
72200,952.23
72201,99.6
72202,633.3
72203,598.75
72204,817.72
72205,565.46
72206,326.65
72207,702.43
72208,917.08
72209,621.65
72210,541.88
72211,797.72
72212,681.87
72213,337.48
72214,929.77
72215,859.31
72218,577.36
72219,258.83
72220,848.13
72221,797.71
72222,561.17
72223,926.99
72224,924.89
72225,553.5
72226,1151.12
72227,679.22
72229,659.41
72230,227.37
72231,376.83
72232,371.63
72233,305.19
72234,584.69
72236,565.0
72237,342.48
72238,930.61
72239,947.02
72240,243.52
72241,468.3
72243,778.95
72244,1166.21
72245,620.5
72246,368.56
72247,632.57
72248,408.7
72249,580.91
72250,208.61
72251,526.61
72252,276.18
72253,609.21
72254,761.98
72255,211.0
72256,691.42
72257,935.98
72258,587.82
72259,1157.51
72260,671.43
72261,777.69
72262,672.42
72263,697.28
72264,218.65
72265,584.34
72266,364.89
72267,936.64
72268,209.56
72269,691.82
72270,815.78
72272,547.11
72273,587.61
72274,512.75
72275,1142.97
72276,580.52
72277,332.49
72278,542.3
72280,601.76
72281,379.36
72283,797.24
72284,678.15
72285,753.77
72287,652.58
72288,375.43
72289,208.96
72290,556.69
72291,692.82
72292,996.38
72293,504.58
72294,661.51
72295,1157.39
72296,513.15
72297,617.34
72298,498.1
72299,227.28
72300,740.91
72301,696.88
72302,760.65
72303,997.08
72304,760.11
72305,971.05
72307,232.47
72308,338.49
72309,547.86
72310,778.66
72313,229.44
72314,946.76
72315,969.49
72317,937.91
72318,268.59
72319,912.44
72320,227.5
72321,582.26
72323,710.1
72324,885.74
72325,622.71
72326,758.96
72327,628.36
72328,704.9
72329,216.18
72330,548.67
72331,193.1
72332,742.52
72333,1000.29
72334,617.02
72335,540.64
72336,660.51
72337,934.57
72338,557.2
72339,189.71
72341,353.4
72342,241.37
72344,773.97
72346,707.08
72347,716.94
72348,400.69
72349,509.39
72351,348.28
72352,432.91
72354,557.06
72355,206.56
72356,622.33
72358,310.26
72359,716.21
72360,504.36
72361,244.73
72362,627.43
72363,252.26
72364,227.59
72365,468.25
72367,663.51
72368,865.51
72369,458.81
72370,897.61
72371,437.95
72372,738.87
72373,614.17
72374,660.54
72375,210.66
72376,697.32
72377,548.87
72378,563.67
72379,568.36
72380,759.27
72383,791.11
72384,980.91
72385,615.1
72386,799.37
72387,912.82
72388,97.99
72389,261.41
72390,742.81
72391,679.2
72392,700.92
72393,552.71
72395,1178.81
72396,450.54
72397,983.52
72398,697.68
72399,787.85
72400,705.99
72401,274.03
72402,754.42
72404,886.48
72406,762.65
72407,878.75
72408,699.44
72409,576.05
72411,737.34
72412,311.24
72413,925.37
72414,803.33
72416,641.52
72417,396.91
72418,530.56
72419,794.78
72420,633.78
72421,269.57
72422,547.39
72423,821.28
72424,185.58
72425,458.28
72426,840.09
72427,143.05
72428,813.88
72430,251.28
72431,645.46
72432,746.34
72433,733.15
72434,583.25
72435,504.16
72436,740.23
72437,529.88
72438,945.68
72439,432.51
72440,704.06
72441,676.39
72442,48.73
72443,310.85
72444,722.74
72446,815.96
72448,943.82
72449,656.82
72450,614.21
72451,586.75
72452,998.06
72453,792.29
72454,769.96
72456,299.52
72457,234.69
72458,821.46
72459,950.38
72460,203.46
72461,749.49
72462,897.44
72463,374.98
72464,1158.59
72465,1174.86
72466,483.15
72467,478.83
72468,338.36
72469,524.49
72470,519.89
72471,965.52
72472,725.84
72473,514.81
72474,605.0
72475,892.9
72476,288.43
72477,709.62
72478,614.59
72479,554.55
72480,485.04
72481,546.28
72482,504.91
72483,616.09
72484,989.58
72485,726.42
72486,974.44
72487,438.82
72488,610.72
72489,405.91
72490,795.3
72491,571.34
72492,300.83
72493,636.79
72494,152.24
72495,624.01
72496,629.94
72497,276.18
72498,227.15
72499,481.24
72500,805.98
72501,758.25
72503,706.06
72504,716.73
72505,1175.87
72506,588.54
72507,489.43
72508,624.51
72509,117.23
72510,76.57
72511,383.36
72512,614.25
72513,575.58
72514,254.27
72515,580.45
72516,930.76
72517,782.05
72518,756.39
72519,1157.04
72520,620.24
72521,241.79
72522,205.73
72523,268.22
72524,541.75
72525,754.36
72526,533.38
72527,933.29
72528,732.62
72529,273.12
72530,1135.19
72531,522.63
72532,427.27
72533,650.88
72534,516.47
72535,978.62
72536,483.21
72537,765.32
72538,110.65
72539,304.47
72540,752.27
72541,630.66
72542,716.46
72543,525.88
72544,431.34
72545,828.17
72546,432.87
72548,163.6
72549,887.77
72550,730.17
72551,613.81
72553,466.2
72554,545.06
72555,188.65
72556,555.44
72557,821.52
72558,492.02
72559,916.47
72560,543.84
72561,584.95
72563,412.39
72564,336.3
72566,562.7
72567,535.85
72568,655.16
72569,336.0
72570,358.02
72571,534.74
72572,745.99
72575,934.36
72576,675.06
72577,873.37
72579,1187.93
72580,481.08
72581,283.34
72582,326.75
72583,860.8
72584,526.71
72585,879.1
72587,724.43
72588,916.96
72589,371.87
72590,523.76
72591,715.18
72592,909.67
72593,420.51
72594,124.82
72595,510.52
72596,752.8
72597,613.76
72598,733.4
72599,909.25
72600,605.6
72601,527.91
72602,613.23
72603,657.95
72604,216.8
72605,462.52
72606,642.65
72607,804.87
72608,915.21
72609,629.23
72611,218.97
72612,525.81
72613,377.73
72614,769.45
72615,819.5
72616,380.86
72617,1031.23
72618,454.93
72619,573.79
72620,750.4
72621,887.32
72622,624.57
72623,510.41
72624,623.22
72625,949.03
72626,932.62
72627,242.62
72628,773.34
72629,356.76
72630,259.64
72631,211.26
72632,688.53
72633,966.31
72634,250.93
72635,929.77
72636,653.61
72637,1008.81
72638,299.78
72639,617.9
72641,627.57
72642,335.29
72643,916.51
72644,699.24
72645,510.67
72646,75.06
72647,1150.64
72648,537.47
72649,750.12
72650,898.65
72651,190.26
72652,730.46
72653,773.35
72654,815.16
72655,502.56
72656,324.73
72657,521.31
72658,974.06
72659,655.96
72660,241.8
72661,253.04
72662,1075.15
72663,819.05
72664,572.64
72665,282.22
72666,898.18
72667,245.42
72669,624.42
72670,398.46
72671,657.14
72672,164.88
72674,769.75
72675,619.09
72676,931.55
72677,734.46
72678,988.31
72679,380.13
72680,744.65
72681,660.22
72682,949.23
72683,669.51
72684,921.52
72685,533.18
72686,841.45
72687,906.82
72688,217.69
72689,750.45
72690,220.37
72691,518.02
72692,499.81
72693,621.2
72694,941.87
72695,707.54
72696,813.53
72697,941.32
72698,212.65
72699,66.78
72700,938.1
72701,248.38
72702,703.29
72703,524.08
72704,543.06
72706,690.63
72707,1160.31
72708,519.49
72709,964.8
72710,761.59
72711,906.69
72712,1171.65
72713,737.47
72714,464.4
72715,971.64
72716,462.25
72717,704.33
72718,899.14
72719,1159.77
72720,748.41
72721,450.08
72722,688.31
72723,605.22
72724,585.1
72725,1168.94
72727,623.34
72728,314.86
72729,209.26
72730,643.32
72731,399.25
72732,525.62
72733,910.89
72734,415.72
72735,732.78
72736,843.16
72737,680.88
72738,611.92
